City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Kruisfontein,ZA,2019-12-26 19:59:49,-34.0,24.73,59.13,68,98,23.29
307,Igrim,RU,2019-12-26 19:59:49,63.19,64.42,-1.88,95,100,9.42
308,Airai,TL,2019-12-26 19:59:49,-8.93,125.41,68.49,86,100,3.24
309,Pitea,SE,2019-12-26 19:59:49,65.32,21.48,26.6,86,75,6.93
310,Canico,PT,2019-12-26 19:59:49,32.63,-16.85,69.01,82,20,9.17
311,Tura,RU,2019-12-26 19:59:50,64.27,100.22,-24.52,99,100,3.44
312,Ponta Delgada,PT,2019-12-26 19:59:50,37.73,-25.67,64.4,82,20,20.8
313,Deep River,CA,2019-12-26 19:54:59,46.1,-77.49,27.0,68,75,11.41
314,Beruwala,LK,2019-12-26 19:59:50,6.48,79.98,75.69,90,0,3.06
315,Eureka,US,2019-12-26 19:59:50,40.8,-124.16,53.01,81,1,2.8
316,Yunhe,CN,2019-12-26 19:59:50,28.12,119.57,37.24,95,89,3.89
317,Morondava,MG,2019-12-26 19:59:50,-20.3,44.28,81.63,73,81,3.31
318,Shuangcheng,CN,2019-12-26 19:59:51,45.37,126.3,-14.8,75,90,4.47
319,Clyde River,CA,2019-12-26 19:59:51,70.47,-68.59,-11.2,83,1,2.24
320,Stokmarknes,NO,2019-12-26 19:59:51,68.56,14.91,30.2,68,75,5.82
321,Luwuk,ID,2019-12-26 19:59:51,-0.95,122.79,82.35,74,100,4.56
322,Mount Isa,AU,2019-12-26 19:59:51,-20.73,139.49,86.0,58,2,18.34
323,Half Moon Bay,US,2019-12-26 19:59:52,37.46,-122.43,57.99,50,20,5.82
324,College,US,2019-12-26 19:59:52,64.86,-147.8,-13.0,75,90,2.53
325,Saint-Augustin,CA,2019-12-26 19:59:52,45.63,-73.98,25.0,62,75,16.11
326,Sidi Ali,DZ,2019-12-26 19:59:52,36.1,0.42,55.65,72,55,3.33
327,Sinnamary,GF,2019-12-26 19:59:52,5.38,-52.96,80.01,85,100,17.92
328,Colombo,BR,2019-12-26 19:59:52,-25.29,-49.22,82.99,54,15,9.17
329,Caravelas,BR,2019-12-26 19:59:52,-17.73,-39.27,76.68,82,100,7.16
330,Formosa,BR,2019-12-26 19:59:52,-15.55,-47.33,72.28,87,100,2.15
331,Gorontalo,ID,2019-12-26 19:59:52,0.54,123.06,74.32,94,61,4.12
332,Talnakh,RU,2019-12-26 19:59:53,69.49,88.39,-25.6,67,20,4.47
333,Fort Nelson,CA,2019-12-26 19:59:53,58.81,-122.69,1.4,84,75,4.7
334,Meulaboh,ID,2019-12-26 19:55:08,4.14,96.13,79.99,82,100,7.9
335,Goure,NE,2019-12-26 19:59:53,13.98,10.27,71.01,19,0,8.01
336,Noumea,NC,2019-12-26 19:59:53,-22.28,166.46,79.0,73,90,2.24
337,Huilong,CN,2019-12-26 19:59:53,31.15,106.5,41.76,55,83,0.94
338,Adrar,DZ,2019-12-26 19:59:53,27.87,-0.29,68.0,24,56,16.11
339,Bud,NO,2019-12-26 19:59:54,62.91,6.91,35.6,100,75,6.93
340,Ampanihy,MG,2019-12-26 19:59:54,-24.69,44.75,85.12,53,78,4.52
341,Soure,PT,2019-12-26 19:59:54,40.06,-8.63,54.0,93,99,5.82
342,Kulhudhuffushi,MV,2019-12-26 19:59:54,6.62,73.07,81.61,81,9,15.14
343,Klyuchevsk,RU,2019-12-26 19:59:54,57.12,60.94,23.0,85,90,15.66
344,Dingle,PH,2019-12-26 19:59:54,11.0,122.67,72.75,88,66,2.35
345,Wooster,US,2019-12-26 19:59:54,40.8,-81.94,64.4,72,1,16.11
346,Bom Jesus,BR,2019-12-26 19:59:55,-9.08,-44.36,87.31,45,84,1.99
347,Brae,GB,2019-12-26 19:59:55,60.4,-1.35,44.6,75,99,11.41
348,Tromso,NO,2019-12-26 19:59:55,69.65,18.96,24.8,79,69,17.22
349,Ulaanbaatar,MN,2019-12-26 19:55:27,47.92,106.92,-22.0,67,45,0.67
350,Muslyumovo,RU,2019-12-26 19:59:55,55.31,53.19,11.3,73,92,3.69
351,Kaitangata,NZ,2019-12-26 19:59:55,-46.28,169.85,55.0,96,100,3.0
352,Mahajanga,MG,2019-12-26 19:59:55,-15.72,46.32,80.6,78,40,5.82
353,Entre Rios,BR,2019-12-26 19:59:56,-11.94,-38.08,76.32,80,25,6.08
354,Vyshhorod,UA,2019-12-26 19:59:56,50.58,30.49,39.2,93,90,11.18
355,Montmagny,FR,2019-12-26 19:59:56,48.97,2.34,51.01,87,100,11.41
356,Bichura,RU,2019-12-26 19:59:56,50.59,107.6,-2.79,95,100,1.34
357,Mount Pleasant,US,2019-12-26 19:59:56,33.16,-94.97,72.0,64,40,4.7
358,San Quintin,PH,2019-12-26 19:59:56,17.54,120.52,72.91,93,92,4.34
359,General Roca,AR,2019-12-26 19:59:57,-39.03,-67.58,84.2,16,75,3.36
360,Bulgan,MN,2019-12-26 19:59:57,48.81,103.53,6.01,78,100,3.91
361,Muroto,JP,2019-12-26 19:59:57,33.37,134.14,41.07,81,0,11.45
362,Pangai,TO,2019-12-26 19:59:57,-19.8,-174.35,80.6,83,75,13.87
363,Subkhankulovo,RU,2019-12-26 19:59:57,54.56,53.81,15.28,82,85,3.11
364,Flinders,AU,2019-12-26 19:59:57,-34.58,150.85,69.01,100,0,6.08
365,Canyon,US,2019-12-26 19:58:28,34.98,-101.92,63.0,28,1,6.91
366,Constitucion,MX,2019-12-26 19:59:58,23.99,-104.67,64.99,23,90,9.17
367,Vostok,RU,2019-12-26 19:59:58,46.45,135.83,-18.18,96,0,2.62
368,Barda,RU,2019-12-26 19:59:58,56.93,55.59,14.67,87,79,6.64
369,Ginir,ET,2019-12-26 19:59:58,7.14,40.71,59.77,70,0,4.0
370,Taltal,CL,2019-12-26 19:59:58,-25.41,-70.49,67.96,63,84,7.96
371,Apricena,IT,2019-12-26 19:59:58,41.78,15.44,42.8,81,5,2.24
372,Key West,US,2019-12-26 19:59:58,47.93,-96.78,24.8,92,75,9.28
373,Tshikapa,CD,2019-12-26 19:59:58,-6.42,20.79,70.97,96,94,1.66
374,Medina Del Campo,ES,2019-12-26 19:59:59,41.31,-4.92,42.01,93,97,9.17
375,Kyshtovka,RU,2019-12-26 19:59:59,56.56,76.62,-17.28,97,3,6.13
376,Katobu,ID,2019-12-26 19:59:59,-4.94,122.53,77.61,85,100,1.97
377,Khonsa,IN,2019-12-26 19:59:59,26.99,95.51,48.52,87,0,3.83
378,Pangnirtung,CA,2019-12-26 19:59:59,66.15,-65.72,8.6,71,20,2.24
379,Phalaborwa,ZA,2019-12-26 19:59:59,-23.95,31.14,87.8,38,0,5.82
380,Lorengau,PG,2019-12-26 19:59:59,-2.02,147.27,82.87,79,100,15.64
381,Hualmay,PE,2019-12-26 19:59:59,-11.1,-77.61,73.29,65,100,9.46
382,Vanimo,PG,2019-12-26 20:00:00,-2.67,141.3,82.56,78,100,12.71
383,Oistins,BB,2019-12-26 20:00:00,13.07,-59.53,84.2,66,20,14.99
384,Darlawn,IN,2019-12-26 20:00:00,24.02,92.93,53.02,73,38,2.21
385,Goma,CD,2019-12-26 20:00:00,-1.67,29.23,55.9,96,88,0.98
386,Tigil,RU,2019-12-26 20:00:00,57.8,158.67,21.24,75,100,20.02
387,Santa Rosalia,IT,2019-12-26 20:00:00,38.07,13.27,60.01,76,0,4.7
388,Zhanaozen,KZ,2019-12-26 20:00:01,43.35,52.85,42.46,83,100,10.89
389,Strezhevoy,RU,2019-12-26 20:00:01,60.73,77.6,-25.6,74,77,2.24
390,Dhidhdhoo,MV,2019-12-26 20:00:02,6.88,73.1,81.91,81,23,11.54
391,Acapulco,MX,2019-12-26 19:57:49,16.86,-99.88,86.0,70,40,5.82
392,Aguas Formosas,BR,2019-12-26 20:00:02,-17.08,-40.94,72.09,94,86,2.75
393,Itoman,JP,2019-12-26 20:00:02,26.12,127.67,66.2,68,75,26.4
394,Ambilobe,MG,2019-12-26 20:00:03,-13.19,49.05,75.65,96,100,3.2
395,Pitkyaranta,RU,2019-12-26 20:00:03,61.57,31.48,29.3,87,100,9.64
396,Reconquista,AR,2019-12-26 20:00:03,-29.14,-59.64,93.18,51,100,17.11
397,Hobyo,SO,2019-12-26 20:00:03,5.35,48.53,75.47,67,0,12.37
398,Manavalakurichi,IN,2019-12-26 20:00:03,8.13,77.3,80.6,88,20,3.36
399,Plouzane,FR,2019-12-26 20:00:04,48.38,-4.62,54.0,87,90,19.46
400,Port Blair,IN,2019-12-26 20:00:04,11.67,92.75,78.31,68,66,6.69
401,Wewak,PG,2019-12-26 20:00:04,-3.55,143.63,78.12,86,97,7.74
402,Avera,US,2019-12-26 20:00:04,33.19,-82.53,69.8,49,1,3.36
403,Gubkinskiy,RU,2019-12-26 20:00:04,64.43,76.5,-18.69,97,42,6.38
404,Ayr,AU,2019-12-26 20:00:05,-19.58,147.4,73.99,85,27,10.45
405,Rovnoye,RU,2019-12-26 20:00:05,50.78,46.06,21.99,81,56,6.91
406,Luba,PH,2019-12-26 20:00:05,17.32,120.7,72.91,93,92,4.34
407,Senneterre,CA,2019-12-26 20:00:05,48.39,-77.24,24.8,68,75,13.87
408,Coihaique,CL,2019-12-26 20:00:05,-45.58,-72.07,60.8,55,90,5.82
409,Ozark,US,2019-12-26 20:00:05,37.02,-93.21,69.01,49,75,9.17
410,Nhulunbuy,AU,2019-12-26 20:00:06,-12.18,136.78,84.2,74,40,6.93
411,Bhandara,IN,2019-12-26 20:00:06,21.16,79.65,62.6,55,40,8.05
412,Jijiga,ET,2019-12-26 20:00:06,9.35,42.8,58.28,70,0,13.2
413,Oyem,GA,2019-12-26 20:00:06,1.6,11.57,71.11,90,73,4.32
414,Saint-Paul,FR,2019-12-26 20:00:07,45.22,1.9,45.0,100,52,0.81
415,Siva,GR,2019-12-26 20:00:07,35.21,25.04,55.4,62,75,25.28
416,Luangwa,MZ,2019-12-26 20:00:07,-15.62,30.4,79.02,61,89,1.97
417,Kangaatsiaq,GL,2019-12-26 20:00:07,68.31,-53.46,11.32,61,0,7.54
418,Panguna,PG,2019-12-26 20:00:07,-6.32,155.48,73.29,86,69,2.13
419,Mamlyutka,KZ,2019-12-26 20:00:07,54.94,68.54,12.29,95,99,11.05
420,Teya,MX,2019-12-26 20:00:08,21.05,-89.07,80.6,51,75,4.32
421,Touros,BR,2019-12-26 20:00:08,-5.2,-35.46,84.2,54,20,16.11
422,Aleksandrov Gay,RU,2019-12-26 20:00:08,50.14,48.57,28.38,90,100,5.55
423,Bahia Honda,CU,2019-12-26 20:00:08,22.9,-83.16,76.59,77,54,5.79
424,Vao,EE,2019-12-26 20:00:08,59.1,26.19,31.86,93,100,4.85
425,Portland,US,2019-12-26 19:56:12,43.66,-70.25,33.01,42,75,5.82
426,Villagarzon,CO,2019-12-26 20:00:08,1.04,-76.63,84.33,55,53,2.55
427,Espanola,CA,2019-12-26 20:00:09,46.27,-81.77,34.84,98,100,9.1
428,Fare,PF,2019-12-26 20:00:09,-16.7,-151.02,79.95,84,100,24.38
429,Gijon,ES,2019-12-26 20:00:09,43.54,-5.66,52.0,75,0,3.36
430,Dawei,MM,2019-12-26 20:00:09,14.07,98.19,76.64,65,28,6.17
431,Havelock,US,2019-12-26 20:00:09,34.88,-76.9,72.0,56,75,11.41
432,Hasaki,JP,2019-12-26 20:00:09,35.73,140.83,46.4,100,75,5.82
433,Igarka,RU,2019-12-26 20:00:10,67.47,86.57,-25.58,99,71,5.23
434,Cayenne,GF,2019-12-26 20:00:10,4.94,-52.33,82.4,83,75,11.41
435,Penzance,GB,2019-12-26 20:00:10,50.12,-5.53,54.0,100,100,18.34
436,Jalu,LY,2019-12-26 20:00:10,29.03,21.55,56.7,77,20,9.35
437,Turbat,PK,2019-12-26 20:00:10,26.0,63.05,59.11,36,0,1.86
438,Cidreira,BR,2019-12-26 20:00:10,-30.17,-50.22,75.42,89,84,17.85
439,Nemuro,JP,2019-12-26 20:00:11,43.32,145.57,29.07,63,98,7.23
440,Port Lincoln,AU,2019-12-26 20:00:11,-34.72,135.86,66.06,71,33,4.09
441,Seryshevo,RU,2019-12-26 20:00:11,51.09,128.38,-30.32,96,0,2.44
442,Vila Franca Do Campo,PT,2019-12-26 20:00:11,37.72,-25.43,64.4,82,20,20.8
443,Huarmey,PE,2019-12-26 20:00:11,-10.07,-78.15,76.01,59,100,10.04
444,Camargo,MX,2019-12-26 20:00:11,27.69,-105.17,66.18,19,100,2.46
445,Sainte-Suzanne,CH,2019-12-26 20:00:11,47.51,6.77,43.0,93,100,4.7
446,Tambun,ID,2019-12-26 20:00:11,-6.26,107.07,84.0,88,75,4.7
447,Tambacounda,SN,2019-12-26 20:00:12,13.77,-13.67,91.4,18,0,4.7
448,Assiniboia,CA,2019-12-26 20:00:12,49.63,-105.99,21.83,71,0,9.62
449,Wagga Wagga,AU,2019-12-26 20:00:12,-35.12,147.37,77.0,44,0,16.11
450,Yukhnov,RU,2019-12-26 20:00:12,54.74,35.23,31.98,81,100,4.5
451,Vanavara,RU,2019-12-26 20:00:12,60.35,102.28,-9.6,98,100,2.98
452,Berlevag,NO,2019-12-26 20:00:12,70.86,29.09,32.34,68,100,13.76
453,Erzurum,TR,2019-12-26 19:58:29,39.91,41.27,32.0,88,90,16.11
454,Taranagar,IN,2019-12-26 20:00:13,28.67,75.04,51.33,30,0,2.89
455,Santa Rosa,AR,2019-12-26 19:59:54,-36.62,-64.29,84.29,38,0,16.53
456,Sistranda,NO,2019-12-26 20:00:13,63.73,8.83,36.0,85,75,5.82
457,Coffs Harbour,AU,2019-12-26 19:57:03,-30.3,153.13,64.4,93,65,3.36
458,Sisimiut,GL,2019-12-26 20:00:13,66.94,-53.67,2.52,46,0,3.56
459,Hue,VN,2019-12-26 20:00:13,16.47,107.58,68.0,94,40,1.12
460,Marienburg,DE,2019-12-26 20:00:13,52.12,9.98,42.01,93,75,2.24
461,Batemans Bay,AU,2019-12-26 20:00:13,-35.71,150.18,68.0,93,4,1.01
462,Kathmandu,NP,2019-12-26 20:00:09,27.71,85.32,41.0,93,40,2.24
463,San Javier,BR,2019-12-26 20:00:14,-27.87,-55.13,93.0,46,100,6.6
464,Ilulissat,GL,2019-12-26 20:00:14,69.22,-51.1,8.6,39,0,2.24
465,Vila,IT,2019-12-26 20:00:14,45.18,8.4,44.01,67,2,4.7
466,Weligama,LK,2019-12-26 20:00:14,5.97,80.42,72.32,92,87,4.99
467,Camacupa,AO,2019-12-26 20:00:14,-12.02,17.48,66.24,94,100,1.66
468,Port Hawkesbury,CA,2019-12-26 19:58:25,45.62,-61.36,28.0,85,90,18.34
469,Clonakilty,IE,2019-12-26 20:00:15,51.62,-8.87,53.01,100,75,12.75
470,Marzuq,YE,2019-12-26 20:00:15,14.4,46.47,55.04,43,6,2.51
471,Padang,ID,2019-12-26 20:00:15,-0.92,100.36,68.56,94,74,3.6
472,Vinderei,RO,2019-12-26 20:00:15,46.15,27.82,40.26,71,93,16.08
473,Hami,CN,2019-12-26 20:00:15,42.84,93.51,16.0,56,0,0.69
474,Buin,CL,2019-12-26 20:00:16,-33.73,-70.74,87.8,22,0,6.93
475,Nelson Bay,AU,2019-12-26 20:00:16,-32.72,152.14,70.0,82,0,6.93
476,Dublin,IE,2019-12-26 20:00:16,53.35,-6.26,48.99,87,75,5.82
477,Altamira,BR,2019-12-26 20:00:16,-3.2,-52.21,82.4,83,75,2.24
478,Esperance,AU,2019-12-26 19:56:44,-33.86,121.89,66.2,93,90,13.87
479,Calera,US,2019-12-26 20:00:17,33.1,-86.75,70.0,45,75,6.93
480,Orlik,PL,2019-12-26 20:00:17,53.95,17.74,37.0,96,75,6.93
481,Kurilsk,RU,2019-12-26 20:00:17,45.23,147.88,17.56,71,0,4.61
482,Jiayuguan,CN,2019-12-26 20:00:17,39.77,98.29,13.03,66,3,7.78
483,Sulgen,CH,2019-12-26 20:00:17,47.55,9.18,41.0,93,100,2.24
484,Bima,ID,2019-12-26 20:00:17,-8.45,118.73,73.62,91,100,0.07
485,Dunedin,NZ,2019-12-26 19:59:08,-45.87,170.5,57.99,80,100,5.99
486,Blagodatnoye,RU,2019-12-26 20:00:17,51.57,35.54,30.2,100,90,6.71
487,Luorong,CN,2019-12-26 20:00:18,24.41,109.6,47.52,54,96,11.63
488,Salinas,US,2019-12-26 20:00:18,36.67,-121.66,57.99,54,1,11.41
489,Tokonou,GN,2019-12-26 20:00:18,9.65,-9.78,72.16,21,90,1.21
490,Oranjestad,AW,2019-12-26 20:00:04,12.52,-70.03,89.6,59,20,14.99
491,Sola,TZ,2019-12-26 20:00:18,-3.17,33.8,64.26,91,38,4.38
492,Snezhnogorsk,RU,2019-12-26 20:00:18,69.19,33.23,23.0,92,75,2.24
493,Sioux Lookout,CA,2019-12-26 20:00:18,50.1,-91.92,24.8,92,90,5.82
494,Lulea,SE,2019-12-26 20:00:19,65.58,22.15,26.6,86,75,6.93
495,Vung Tau,VN,2019-12-26 20:00:19,10.35,107.08,73.02,89,16,5.86
496,Boende,CD,2019-12-26 20:00:19,-0.28,20.88,74.71,84,27,1.1
497,Faya,SA,2019-12-26 20:00:19,18.39,42.45,55.4,93,0,1.14
498,Washington,US,2019-12-26 19:57:16,38.9,-77.04,57.99,66,1,5.82
499,Boden,SE,2019-12-26 20:00:19,65.83,21.69,26.6,86,75,6.93
500,Trinidad,BO,2019-12-26 20:00:20,-14.83,-64.9,77.0,100,75,9.17
501,Jumla,NP,2019-12-26 20:00:20,29.28,82.18,16.59,28,0,5.75
502,Kautokeino,NO,2019-12-26 20:00:20,69.01,23.04,7.3,86,0,2.68
503,Tutoia,BR,2019-12-26 20:00:20,-2.76,-42.27,87.8,66,54,17.22
504,Palmerston,AU,2019-12-26 20:00:20,-12.49,130.99,87.8,66,0,13.87
505,Chifeng,CN,2019-12-26 20:00:20,42.27,118.96,6.4,71,0,7.05
506,Tuyen Quang,VN,2019-12-26 20:00:20,21.82,105.22,58.75,83,100,2.04
507,Viedma,AR,2019-12-26 20:00:21,-40.81,-62.99,82.94,22,97,26.8
508,Carnduff,CA,2019-12-26 20:00:21,49.17,-101.8,19.99,91,0,12.59
509,Russell,US,2019-12-26 20:00:21,38.9,-98.86,35.6,69,40,8.05
510,Bay Roberts,CA,2019-12-26 20:00:21,47.58,-53.28,33.01,92,90,34.45
511,Balabac,PH,2019-12-26 20:00:21,7.99,117.06,79.52,82,100,7.99
512,Zhaotong,CN,2019-12-26 20:00:21,27.34,103.71,25.79,89,97,3.22
513,Cam Ranh,VN,2019-12-26 20:00:21,11.92,109.15,71.6,94,23,5.82
514,Kahului,US,2019-12-26 20:00:22,20.89,-156.47,80.6,78,20,18.34
515,Pachino,IT,2019-12-26 20:00:22,36.72,15.09,51.01,87,0,3.36
516,Bohicon,BJ,2019-12-26 20:00:22,7.18,2.07,77.16,75,29,3.94
517,Trat,TH,2019-12-26 20:00:22,12.25,102.51,79.63,78,0,6.76
518,Paka,CF,2019-12-26 20:00:22,4.15,15.03,71.55,33,45,1.7
519,Bargi,IN,2019-12-26 20:00:23,22.99,79.88,48.81,55,0,5.1
520,Darlowo,PL,2019-12-26 19:59:15,54.42,16.41,39.74,80,90,9.35
521,Vathi,GR,2019-12-26 20:00:23,35.36,23.6,57.0,71,75,9.17
522,Cubuk,TR,2019-12-26 20:00:23,40.24,33.03,41.0,86,75,4.27
523,Banjar,ID,2019-12-26 20:00:23,-7.37,108.54,74.28,94,88,0.94
524,Soke,ML,2019-12-26 20:00:23,13.6,-5.94,71.87,10,100,6.96
525,Vero Beach,US,2019-12-26 20:00:23,27.64,-80.4,80.6,69,75,12.75
526,Namtsy,RU,2019-12-26 20:00:23,62.72,129.66,-54.4,55,90,2.24
527,Adeje,NG,2019-12-26 20:00:24,5.68,5.76,77.02,82,26,3.36
528,Santa Lucia,IT,2019-12-26 20:00:24,41.98,12.66,52.0,81,34,5.82
529,Praya,ID,2019-12-26 20:00:24,-8.71,116.27,75.2,94,40,2.08
530,Camapua,BR,2019-12-26 20:00:24,-19.53,-54.04,81.46,81,66,5.28
531,Kjollefjord,NO,2019-12-26 20:00:24,70.95,27.35,26.94,73,100,8.9
532,Vrangel,RU,2019-12-26 20:00:24,42.73,133.08,18.57,65,0,26.6
533,Hope,US,2019-12-26 20:00:25,33.67,-93.59,69.8,68,90,3.24
534,Biltine,TD,2019-12-26 20:00:25,14.53,20.93,64.85,19,0,12.48
535,Tsagan Aman,RU,2019-12-26 20:00:25,47.57,46.72,29.39,76,100,6.89
536,Rio Grande,BR,2019-12-26 19:59:49,-32.03,-52.1,84.2,66,100,6.93
537,Roman,RO,2019-12-26 20:00:25,46.92,26.93,41.0,75,20,3.36
538,Ergani,TR,2019-12-26 20:00:25,38.27,39.76,42.8,93,75,10.29
539,Le Vauclin,MQ,2019-12-26 20:00:25,14.55,-60.84,87.8,58,40,9.17
